intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	HSF1|chr8:144691695-144691996	HSF1|chr8:145917080-145917381	HSF1	ENSG00000185122	K562	0.9836446654729549	-0.02379084837010613	-1.635533452704074	0.024076514691758057	0.03531261802857269	2.4076514691758057	0.9364546966771091	1.0308346342688006	-0.0930035797061086	0.045421882965896346	-6.354530332288653	3.0834634268805052	0.76	0.9593463611859838	FALSE	401957	400277.5	chr8	144291591	144291592	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.03	0.1	0.38	0.73	0.95	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	LY6E|chr8:144691695-144691996	LY6E|chr8:145917080-145917381	LY6E	ENSG00000160932	K562	0.9737842320497778	-0.0383259548551456	-2.621576795022096	0.024868203835743823	0.03684310463122137	2.4868203835743823	0.92504255253172	1.0225259115678358	-0.11053843993233949	0.03388653022204828	-7.495744746827885	2.252591156783693	0.028	0.34909151414309486	FALSE	1817831	1673361.5	chr8	143017982	143017983	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.01	0.07	0.33	0.71	0.93	0.98	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	MAF1|chr8:144691695-144691996	MAF1|chr8:145917080-145917381	MAF1	ENSG00000179632	K562	1.0253934646536862	0.03617760785879789	2.5393464653681748	0.02864184658799503	0.04029814062483684	2.864184658799503	0.9692554453412159	1.0815314839661565	-0.042806747765882315	0.1151619634834781	-3.074455465878851	8.153148396615201	0.36	0.8142106851795955	FALSE	757866	587444.5	chr8	144104499	144104500	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.11	0.09	0.46	0.74	0.99	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	PUF60|chr8:144691695-144691996	PUF60|chr8:145917080-145917381	PUF60	ENSG00000179950	K562	0.9756074100187309	-0.03562737902808247	-2.439258998126148	0.017614178577076634	0.02604724792116246	1.7614178577076633	0.9410836200076607	1.010131200029801	-0.08667998495356088	0.015425226897395956	-5.8916379992331684	1.0131200029808718	0.108	0.5998843587842846	FALSE	1005708	862459.5	chr8	143829858	143829859	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.07	0.11	0.45	0.78	1	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	SHARPIN|chr8:144691695-144691996	SHARPIN|chr8:145917080-145917381	SHARPIN	ENSG00000179526	K562	1.029602682236589	0.04208771706713575	2.960268223660045	0.035690996581242716	0.05001077081529186	3.5690996581242715	0.9596483289373532	1.0995570355358246	-0.05593339373083629	0.1401088278651078	-4.035167106263527	9.955703553583618	0.376	0.8230698217937481	FALSE	754203	587608.5	chr8	144108123	144108124	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.07	0.09	0.34	0.71	0.93	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	SLC39A4|chr8:144691695-144691996	SLC39A4|chr8:145917080-145917381	SLC39A4	ENSG00000147804	K562	0.9656752915815435	-0.05038993064544296	-3.4324708418458796	0.02247297290959445	0.033574066617781104	2.247297290959445	0.9216282646787384	1.0097223184843487	-0.11619510121629392	0.015415239925407997	-7.837173532126392	0.9722318484346326	0.368	0.8196860879904876	FALSE	274951	275312.5	chr8	144416894	144416895	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.07	0.11	0.36	0.82	0.99	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	SLC52A2|chr8:144691695-144691996	SLC52A2|chr8:145917080-145917381	SLC52A2	ENSG00000185803	K562	1.0306856288191928	0.04360436092686452	3.068562881917702	0.02775786978123546	0.03885388518020665	2.775786978123546	0.9762802040479713	1.0850910535904144	-0.03254925402634052	0.11975797588006956	-2.3719795952044476	8.509105359039852	0.404	0.8371603982300886	FALSE	339435	333265.5	chr8	144354135	144354136	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.04	0.1	0.3	0.72	0.97	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	TOP1MT|chr8:144691695-144691996	TOP1MT|chr8:145917080-145917381	TOP1MT	ENSG00000184428	K562	1.0331404008909832	0.04703632574717687	3.3140400890985457	0.03621439321714974	0.050570402104232366	3.621439321714974	0.9621601901853698	1.1041206115965967	-0.052081662377118566	0.14615431387147232	-3.783980981462803	10.412061159659896	0.22	0.7265138827677391	FALSE	1475081	1331868.5	chr8	143359978	143359979	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.03	0.07	0.37	0.7	0.92	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	TSTA3|chr8:144691695-144691996	TSTA3|chr8:145917080-145917381	TSTA3	ENSG00000104522	K562	0.9928327230260863	-0.01037742848290654	-0.716727697392127	0.02661518317449218	0.038674785679059825	2.661518317449218	0.9406669640040816	1.0449984820480909	-0.08618000841386379	0.06542515144805071	-5.933303599592594	4.49984820480834	0.896	0.9885224274406332	FALSE	1217012	1074283.5	chr8	143618047	143618048	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.05	0.08	0.49	0.74	0.99	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144691695-144691996	chr8	144691695	144691996	chr8:145917080-145917381	chr8	145917080	145917381	VPS28|chr8:144691695-144691996	VPS28|chr8:145917080-145917381	VPS28	ENSG00000160948	K562	1.003615698534933	0.00520694264069595	0.361569853494647	0.014548321716208432	0.020913175853935248	1.4548321716208432	0.9751009879711644	1.0321304090987014	-0.03578288203301713	0.04619676731440904	-2.489901202882206	3.2130409098714994	0.504	0.8872829836829836	FALSE	263284	263282.5	chr8	144428562	144428563	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.09	0.14	0.58	0.86	0.99	1	1	NA	NA	chr8:145917080-145917381	enh	K562_Random_Screen_Crop_5383,K562_Random_Screen_Crop_5384,K562_Random_Screen_Crop_5385,K562_Random_Screen_Crop_5386,K562_Random_Screen_Crop_5387,K562_Random_Screen_Crop_5388,K562_Random_Screen_Crop_5389,K562_Random_Screen_Crop_5390,K562_Random_Screen_Crop_5391,K562_Random_Screen_Crop_5392,K562_Random_Screen_Crop_5393,K562_Random_Screen_Crop_5394,K562_Random_Screen_Crop_5395,K562_Random_Screen_Crop_5396,K562_Random_Screen_Crop_5397
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	EEF1D|chr8:144700454-144700755	EEF1D|chr8:145925839-145926140	EEF1D	ENSG00000104529	WTC11	1.0090753877420477	0.01303396181664762	0.907538774205152	0.0065256944101630635	0.009329914373360728	0.6525694410163063	0.9962850266981281	1.0218657487859673	-0.005252670355139407	0.03132059398843465	-0.3714973301868082	2.186574878597112	0.216	0.7659029126213591	FALSE	1244278	1102929.5	chr8	143599540	143599541	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.14	0.18	0.34	0.83	0.97	1	1	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	FOXH1|chr8:144700454-144700755	FOXH1|chr8:145925839-145926140	FOXH1	ENSG00000160973	WTC11	0.9716901817258434	-0.04143170342015729	-2.8309818274155787	0.04429481722086343	0.06576572897764736	4.429481722086344	0.8848723399729511	1.0585080234787358	-0.17033253221634612	0.08746912537603155	-11.512766002704813	5.850802347873655	0.5	0.9020307354555434	FALSE	224757	224269.5	chr8	144476334	144476335	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.04	0.06	0.25	0.46	0.89	1	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	KIFC2|chr8:144700454-144700755	KIFC2|chr8:145925839-145926140	KIFC2	ENSG00000167702	WTC11	1.0017368642610993	0.00250359188540821	0.17368642611148502	0.044556103198787965	0.06416941556168355	4.455610319878796	0.9144069019914749	1.0890668265307237	-0.12326846261549156	0.12827564638630798	-8.559309800850954	8.906682653073926	0.98	0.9980666150271108	FALSE	234563	234268.5	chr8	144466043	144466044	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.03	0.04	0.24	0.56	0.85	0.97	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	LRRC14|chr8:144700454-144700755	LRRC14|chr8:145925839-145926140	LRRC14	ENSG00000160959	WTC11	1.173059820462734	0.23027658581688729	17.305982046274558	0.07747201063182867	0.0952794423579756	7.7472010631828665	1.0212146796243498	1.3249049613011183	0.043528878795255105	0.4170242928385195	2.1214679624361388	32.49049613011297	0.02825541729089561	0.3790839046333628	FALSE	182613	182640.5	chr8	144517992	144517993	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0	0.03	0.07	0.2	0.55	0.66	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	LRRC24|chr8:144700454-144700755	LRRC24|chr8:145925839-145926140	LRRC24	ENSG00000254402	WTC11	0.9697066233271464	-0.04437975695930422	-3.029337667294052	0.24395935357500975	0.36295405343684517	24.395935357500974	0.4915462903201273	1.4478669563341655	-0.7557697016955207	0.6670101877769123	-50.84537096799596	44.78669563340786	0.868	0.9872960635130664	FALSE	173572	173572.5	chr8	144527031	144527032	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0.01	0	0.01	0.01	0.01	0.12	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	MFSD3|chr8:144700454-144700755	MFSD3|chr8:145925839-145926140	MFSD3	ENSG00000167700	WTC11	1.0020812953756775	0.00299955411971617	0.20812953756768	0.023398898581006418	0.03368736159517495	2.339889858100642	0.9562194541569049	1.04794313659445	-0.06302767460682673	0.06902678284625907	-4.378054584309578	4.794313659444938	0.976	0.9966175831003418	FALSE	191536	191569.5	chr8	144509074	144509075	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.07	0.09	0.15	0.52	0.9	1	1	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	RPL8|chr8:144700454-144700755	RPL8|chr8:145925839-145926140	RPL8	ENSG00000161016	WTC11	0.9986370724246825	-0.00196763002740577	-0.136292757531819	0.003880228991430872	0.005605627187321454	0.38802289914308724	0.991031823601478	1.006242321247887	-0.01295465931455582	0.009019399259744279	-0.89681763985227	0.624232124788632	0.788	0.9691884003741816	FALSE	91983	91784.5	chr8	144792586	144792587	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.11	0.23	0.21	0.83	0.99	1	1	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700454-144700755	chr8	144700454	144700755	chr8:145925839-145926140	chr8	145925839	145926140	ZNF251|chr8:144700454-144700755	ZNF251|chr8:145925839-145926140	ZNF251	ENSG00000198169	WTC11	0.9927077464548455	-0.01055904460466634	-0.729225354518814	0.09948111944503397	0.14457519667593463	9.948111944503397	0.7977247523425789	1.187690740567112	-0.2939264300894982	0.27280834088016553	-20.22752476574547	18.769074056707844	0.952	0.9946675143038778	FALSE	55813	54980.5	chr8	144756416	144756417	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	0	0.06	0.21	0.28	1	NA	NA	chr8:145925839-145926140	enh	WTC11_Random_Screen_Crop_15203,WTC11_Random_Screen_Crop_15204,WTC11_Random_Screen_Crop_15205,WTC11_Random_Screen_Crop_15206,WTC11_Random_Screen_Crop_15207,WTC11_Random_Screen_Crop_15208,WTC11_Random_Screen_Crop_15209,WTC11_Random_Screen_Crop_15210,WTC11_Random_Screen_Crop_15211,WTC11_Random_Screen_Crop_15212,WTC11_Random_Screen_Crop_15213,WTC11_Random_Screen_Crop_15214,WTC11_Random_Screen_Crop_15215,WTC11_Random_Screen_Crop_15216,WTC11_Random_Screen_Crop_15217
chr8:144700909-144701210	chr8	144700909	144701210	chr8:145926294-145926595	chr8	145926294	145926595	EEF1D|chr8:144700909-144701210	EEF1D|chr8:145926294-145926595	EEF1D	ENSG00000104529	WTC11	0.9989581045764699	-0.00150392096094891	-0.104189542352661	0.0061433800647221065	0.008872267929022282	0.6143380064722106	0.9869170796496146	1.0109991295033254	-0.01889356610183258	0.015885724179934762	-1.308292035038194	1.0999129503328717	0.976	0.9966175831003418	FALSE	1244733	1103384.5	chr8	143599540	143599541	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.19	0.19	0.39	0.84	0.96	0.99	1	1	NA	NA	chr8:145926294-145926595	enh	WTC11_Random_Screen_Crop_15218,WTC11_Random_Screen_Crop_15219,WTC11_Random_Screen_Crop_15220,WTC11_Random_Screen_Crop_15221,WTC11_Random_Screen_Crop_15222,WTC11_Random_Screen_Crop_15223,WTC11_Random_Screen_Crop_15224,WTC11_Random_Screen_Crop_15225,WTC11_Random_Screen_Crop_15226,WTC11_Random_Screen_Crop_15227,WTC11_Random_Screen_Crop_15228,WTC11_Random_Screen_Crop_15229,WTC11_Random_Screen_Crop_15230,WTC11_Random_Screen_Crop_15231,WTC11_Random_Screen_Crop_15232
chr8:144700909-144701210	chr8	144700909	144701210	chr8:145926294-145926595	chr8	145926294	145926595	FOXH1|chr8:144700909-144701210	FOXH1|chr8:145926294-145926595	FOXH1	ENSG00000160973	WTC11	1.0622756343132544	0.08715815847857979	6.227563431325556	0.04275082589003453	0.05806064124339368	4.275082589003453	0.9784840155687867	1.146067253057722	-0.026640698358471826	0.2009570153156314	-2.1515984431212134	14.606725305772326	0.168	0.7227958115183246	FALSE	225212	224724.5	chr8	144476334	144476335	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.01	0.11	0.36	0.59	0.92	0.97	1	NA	NA	chr8:145926294-145926595	enh	WTC11_Random_Screen_Crop_15218,WTC11_Random_Screen_Crop_15219,WTC11_Random_Screen_Crop_15220,WTC11_Random_Screen_Crop_15221,WTC11_Random_Screen_Crop_15222,WTC11_Random_Screen_Crop_15223,WTC11_Random_Screen_Crop_15224,WTC11_Random_Screen_Crop_15225,WTC11_Random_Screen_Crop_15226,WTC11_Random_Screen_Crop_15227,WTC11_Random_Screen_Crop_15228,WTC11_Random_Screen_Crop_15229,WTC11_Random_Screen_Crop_15230,WTC11_Random_Screen_Crop_15231,WTC11_Random_Screen_Crop_15232
chr8:144700909-144701210	chr8	144700909	144701210	chr8:145926294-145926595	chr8	145926294	145926595	KIFC2|chr8:144700909-144701210	KIFC2|chr8:145926294-145926595	KIFC2	ENSG00000167702	WTC11	1.037831333905919	0.0535719990816919	3.783133390593507	0.04283666575482873	0.05954748448394003	4.283666575482873	0.9538714690264548	1.1217911987853835	-0.06314107050683056	0.17028506867021437	-4.612853097352923	12.179119878539938	0.356	0.8458055655945066	FALSE	235018	234723.5	chr8	144466043	144466044	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.04	0.1	0.31	0.59	0.87	0.99	1	NA	NA	chr8:145926294-145926595	enh	WTC11_Random_Screen_Crop_15218,WTC11_Random_Screen_Crop_15219,WTC11_Random_Screen_Crop_15220,WTC11_Random_Screen_Crop_15221,WTC11_Random_Screen_Crop_15222,WTC11_Random_Screen_Crop_15223,WTC11_Random_Screen_Crop_15224,WTC11_Random_Screen_Crop_15225,WTC11_Random_Screen_Crop_15226,WTC11_Random_Screen_Crop_15227,WTC11_Random_Screen_Crop_15228,WTC11_Random_Screen_Crop_15229,WTC11_Random_Screen_Crop_15230,WTC11_Random_Screen_Crop_15231,WTC11_Random_Screen_Crop_15232
