intended_target_name_hg38	targeting_chr_hg38	targeting_start_hg38	targeting_end_hg38	intended_target_name_hg19	targeting_chr_hg19	targeting_start_hg19	targeting_end_hg19	element_gene_pair_identifier_hg38	element_gene_pair_identifier_hg19	gene_symbol	gene_id	cell_type	fold_change_effect_size	log_2_FC_effect_size	pct_change_effect_size	standard_error_fold_change	standard_error_log_2_FC	standard_error_pct_change	lower_CI_95_fold_change	upper_CI_95_fold_change	lower_CI_95_log_2_FC	upper_CI_95_log_2_FC	lower_CI_95_pct_change	upper_CI_95_pct_change	sceptre_p_value	sceptre_adj_p_value	significant	distance_to_gencode_gene_TSS	distance_to_abc_canonical_TSS	chrTSS_hg38	startTSS_hg38	endTSS_hg38	element_location	gencode_promoter_overlap	abc_tss_overlap	gencode_protein_coding_gene_body_overlap	DistalElement_Gene	DistalPromoter_Gene	selfPromoter	Positive_Control_DistalElement_Gene	Positive_Control_selfPromoter	Random_DistalElement_Gene	power_at_effect_size_2	power_at_effect_size_3	power_at_effect_size_5	power_at_effect_size_10	power_at_effect_size_15	power_at_effect_size_20	power_at_effect_size_25	power_at_effect_size_50	intended_positive_control_distal_element_target_gene	intended_positive_control_target_gene	design_file_target_name	design_file_type	guide_ids	include_in_fdr	sceptre_adj_p_value_wo_pos_controls	significant_wo_pos_controls	power_at_effect_size_2_wo_pos_controls	power_at_effect_size_3_wo_pos_controls	power_at_effect_size_5_wo_pos_controls	power_at_effect_size_10_wo_pos_controls	power_at_effect_size_15_wo_pos_controls	power_at_effect_size_20_wo_pos_controls	power_at_effect_size_25_wo_pos_controls	power_at_effect_size_50_wo_pos_controls	mean_sim_pert_cells	resized_merged_targeting_chr_hg38	resized_merged_targeting_start_hg38	resized_merged_targeting_end_hg38	resized_merged_element_gene_pair_identifier_hg38
chr1:3856983-3857483	chr1	3856983	3857483	chr1:3773547-3774047	chr1	3773547	3774047	LRRC47|chr1:3856983-3857483	LRRC47|chr1:3773547-3774047	LRRC47	ENSG00000130764	K562	0.9757385658892932	-0.03543344322512269	-2.426143411068782	0.04086290030365965	0.06041854415244938	4.086290030365966	0.8956472812941202	1.055829850484466	-0.1538537897639235	0.0829869033136781	-10.435271870586076	5.58298504844851	0.492	0.8800563380281691	FALSE	60735	60729	chr1	3796503	3796504	promoter	DFFB,CEP104	CEP104,DFFB	CEP104,DFFB	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.04	0.03	0.06	0.21	0.46	0.8	0.99	1	NA	CEP104	CEP104_TSS	tss_pos	K562_Random_Screen_Crop_46,K562_Random_Screen_Crop_47,K562_Random_Screen_Crop_48,K562_Random_Screen_Crop_49,K562_Random_Screen_Crop_50,K562_Random_Screen_Crop_51,K562_Random_Screen_Crop_52,K562_Random_Screen_Crop_53,K562_Random_Screen_Crop_54,K562_Random_Screen_Crop_55,K562_Random_Screen_Crop_56,K562_Random_Screen_Crop_57,K562_Random_Screen_Crop_58,K562_Random_Screen_Crop_59,K562_Random_Screen_Crop_60	TRUE	0.895563	FALSE	0.02	0.02	0.04	0.09	0.31	0.71	0.94	1	598	chr1	3856984	3857483	LRRC47|chr1:3856984-3857483
chr1:3856983-3857483	chr1	3856983	3857483	chr1:3773547-3774047	chr1	3773547	3774047	SMIM1|chr1:3856983-3857483	SMIM1|chr1:3773547-3774047	SMIM1	ENSG00000235169	K562	0.97507722672682	-0.03641160914959453	-2.492277327318393	0.02982583984377063	0.04412941873065775	2.982583984377063	0.9166185806330296	1.0335358728206103	-0.12290526986168372	0.05008205156249466	-8.338141936697436	3.35358728206065	0.548	0.9054588441330998	FALSE	84472	84447	chr1	3772788	3772789	promoter	DFFB,CEP104	CEP104,DFFB	CEP104,DFFB	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0.02	0.03	0.08	0.38	0.62	0.95	1	1	NA	CEP104	CEP104_TSS	tss_pos	K562_Random_Screen_Crop_46,K562_Random_Screen_Crop_47,K562_Random_Screen_Crop_48,K562_Random_Screen_Crop_49,K562_Random_Screen_Crop_50,K562_Random_Screen_Crop_51,K562_Random_Screen_Crop_52,K562_Random_Screen_Crop_53,K562_Random_Screen_Crop_54,K562_Random_Screen_Crop_55,K562_Random_Screen_Crop_56,K562_Random_Screen_Crop_57,K562_Random_Screen_Crop_58,K562_Random_Screen_Crop_59,K562_Random_Screen_Crop_60	TRUE	0.9186541714285716	FALSE	0.01	0.01	0.04	0.23	0.51	0.89	1	1	598	chr1	3856984	3857483	SMIM1|chr1:3856984-3857483
chr1:28883880-28884181	chr1	28883880	28884181	chr1:29210392-29210693	chr1	29210392	29210693	EPB41|chr1:28883880-28884181	EPB41|chr1:29210392-29210693	EPB41	ENSG00000159023	K562	0.6799638466080051	-0.5564700539742877	-32.00361533919934	0.01978706397748069	0.04198267189714432	1.9787063977480697	0.641181201212143	0.7187464920038673	-0.6387560908926906	-0.47418401705588487	-35.88187987878556	-28.125350799613127	2.8364682859331086e-53	5.3134142166241954e-51	TRUE	3061	3059.5	chr1	28887091	28887092	distal	NA	NA	NA	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0.06	0.11	0.09	0.37	0.84	0.98	1	1	EPB41	NA	chr1:29210392-29210693	DE	K562_Random_Screen_Crop_61,K562_Random_Screen_Crop_62,K562_Random_Screen_Crop_63,K562_Random_Screen_Crop_64,K562_Random_Screen_Crop_65,K562_Random_Screen_Crop_66,K562_Random_Screen_Crop_67,K562_Random_Screen_Crop_68,K562_Random_Screen_Crop_69,K562_Random_Screen_Crop_70,K562_Random_Screen_Crop_71,K562_Random_Screen_Crop_72,K562_Random_Screen_Crop_73,K562_Random_Screen_Crop_74,K562_Random_Screen_Crop_75	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	28883781	28884280	EPB41|chr1:28883781-28884280
chr1:28885039-28885340	chr1	28885039	28885340	chr1:29211551-29211852	chr1	29211551	29211852	EPB41|chr1:28885039-28885340	EPB41|chr1:29211551-29211852	EPB41	ENSG00000159023	K562	0.7538666397230778	-0.40761876400210295	-24.613336027692043	0.0180869204116481	0.03461343029109672	1.80869204116481	0.7184162757162474	0.7893170037299081	-0.4754610873726525	-0.3397764406315534	-28.15837242837507	-21.068299627009015	3.5440832410842195e-35	4.023608443249098e-33	TRUE	1902	1900.5	chr1	28887091	28887092	distal	NA	NA	NA	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0.01	0.08	0.2	0.58	0.92	1	1	1	EPB41	NA	chr1:29211551-29211852	DE	K562_Random_Screen_Crop_76,K562_Random_Screen_Crop_77,K562_Random_Screen_Crop_78,K562_Random_Screen_Crop_79,K562_Random_Screen_Crop_80,K562_Random_Screen_Crop_81,K562_Random_Screen_Crop_82,K562_Random_Screen_Crop_83,K562_Random_Screen_Crop_84,K562_Random_Screen_Crop_85,K562_Random_Screen_Crop_86,K562_Random_Screen_Crop_87,K562_Random_Screen_Crop_88,K562_Random_Screen_Crop_89,K562_Random_Screen_Crop_90	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	28884940	28885439	EPB41|chr1:28884940-28885439
chr1:28886840-28887340	chr1	28886840	28887340	chr1:29213352-29213852	chr1	29213352	29213852	EPB41|chr1:28886840-28887340	EPB41|chr1:29213352-29213852	EPB41	ENSG00000159023	K562	0.9433409114309445	-0.08414885808103104	-5.665908856905332	0.01977544701644257	0.03024350899687725	1.9775447016442576	0.9045810352787168	0.9821007875831718	-0.14342613571491045	-0.02487158044715162	-9.541896472128077	-1.7899212416825874	0.00197728190464501	0.064416405702196	TRUE	1	0	chr1	28887091	28887092	promoter	EPB41	EPB41	EPB41	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	0.05	0.07	0.19	0.64	0.94	0.98	1	1	NA	EPB41	EPB41_1_TSS	tss_pos	K562_Random_Screen_Crop_91,K562_Random_Screen_Crop_92,K562_Random_Screen_Crop_93,K562_Random_Screen_Crop_94,K562_Random_Screen_Crop_95,K562_Random_Screen_Crop_96,K562_Random_Screen_Crop_97,K562_Random_Screen_Crop_98,K562_Random_Screen_Crop_99,K562_Random_Screen_Crop_100,K562_Random_Screen_Crop_101,K562_Random_Screen_Crop_102,K562_Random_Screen_Crop_103,K562_Random_Screen_Crop_104,K562_Random_Screen_Crop_105	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	28886841	28887340	EPB41|chr1:28886841-28887340
chr1:28914325-28914825	chr1	28914325	28914825	chr1:29240837-29241337	chr1	29240837	29241337	EPB41|chr1:28914325-28914825	EPB41|chr1:29240837-29241337	EPB41	ENSG00000159023	K562	0.9767523613916264	-0.03393525662187528	-2.324763860837131	0.02109076366292651	0.03115174464663044	2.1090763662926517	0.9354144646122904	1.0180902581709623	-0.09499267612927094	0.02712216288552038	-6.458553538770728	1.8090258170964664	0.156	0.6570590219224284	FALSE	27484	27485	chr1	28887091	28887092	promoter	EPB41	NA	EPB41	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	0.1	0.08	0.23	0.6	0.87	1	1	1	NA	EPB41	EPB41_2_TSS	tss_pos	K562_Random_Screen_Crop_106,K562_Random_Screen_Crop_107,K562_Random_Screen_Crop_108,K562_Random_Screen_Crop_109,K562_Random_Screen_Crop_110,K562_Random_Screen_Crop_111,K562_Random_Screen_Crop_112,K562_Random_Screen_Crop_113,K562_Random_Screen_Crop_114,K562_Random_Screen_Crop_115,K562_Random_Screen_Crop_116,K562_Random_Screen_Crop_117,K562_Random_Screen_Crop_118,K562_Random_Screen_Crop_119,K562_Random_Screen_Crop_120	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	chr1	28914326	28914825	EPB41|chr1:28914326-28914825
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	CHTOP|chr1:152227360-152227661	CHTOP|chr1:152199836-152200137	CHTOP	ENSG00000160679	K562	1.0127291663420812	0.01824840650139802	1.272916634208187	0.04201893936705579	0.05985856580710834	4.201893936705579	0.9303720451826518	1.0950862875015106	-0.09907438248053434	0.13557119548333038	-6.962795481734748	9.508628750151122	0.816	0.97469918699187	FALSE	1406472	1406470.5	chr1	153633982	153633983	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.03	0.05	0.24	0.36	0.75	0.86	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.9790783863561824	FALSE	0.02	0.03	0.01	0.13	0.28	0.62	0.8	1	386	chr1	152227261	152227760	CHTOP|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	ILF2|chr1:152227360-152227661	ILF2|chr1:152199836-152200137	ILF2	ENSG00000143621	K562	1.0230052302354924	0.03281352105149825	2.3005230235497938	0.02753802705159593	0.03883555419756563	2.7538027051595932	0.9690306972143644	1.0769797632566205	-0.04330416517573039	0.10893120727872688	-3.096930278563009	7.697976325662596	0.648	0.9337430769230768	FALSE	1443518	1443517.5	chr1	153671047	153671048	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.03	0.08	0.34	0.51	0.8	0.94	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.9432403038784488	FALSE	0	0.01	0.03	0.23	0.43	0.77	0.91	1	386	chr1	152227261	152227760	ILF2|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	JTB|chr1:152227360-152227661	JTB|chr1:152199836-152200137	JTB	ENSG00000143543	K562	0.982696093065932	-0.02518277477731793	-1.730390693406425	0.02048784775119645	0.0300781864888885	2.0487847751196457	0.942539911473587	1.022852274658277	-0.08413602029553939	0.03377047074090353	-5.74600885264093	2.2852274658280805	0.3	0.7761063032367973	FALSE	1750164	1750464.5	chr1	153977687	153977688	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0	0.1	0.32	0.57	0.86	0.98	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.804296511627907	FALSE	0.02	0	0.06	0.21	0.44	0.76	0.95	1	386	chr1	152227261	152227760	JTB|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	RAB13|chr1:152227360-152227661	RAB13|chr1:152199836-152200137	RAB13	ENSG00000143545	K562	1.0440968401607846	0.06225552832582799	4.409684016078641	0.02990227659065279	0.04131787827456851	2.9902276590652788	0.9854883780431052	1.102705302278464	-0.0187275130923263	0.14323856974398227	-1.4511621956893048	10.270530227846589	0.212	0.7197625736293611	FALSE	1758848	1758866.5	chr1	153986357	153986358	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.01	0.02	0.43	0.57	0.89	0.98	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.7596318897637796	FALSE	0.01	0.01	0.02	0.33	0.46	0.82	0.97	1	386	chr1	152227261	152227760	RAB13|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	S100A13|chr1:152227360-152227661	S100A13|chr1:152199836-152200137	S100A13	ENSG00000189171	K562	1.0104614344805605	0.01501426051488585	1.046143448055492	0.03520487764546896	0.05026406813866176	3.5204877645468957	0.9414598742954412	1.0794629946656795	-0.08350331303689121	0.1135318340666629	-5.854012570456423	7.946299466567408	0.676	0.9416746607176056	FALSE	1403850	1400728.5	chr1	153631359	153631360	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.03	0.09	0.38	0.67	0.85	0.95	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.9500011580775912	FALSE	0.01	0.02	0.09	0.33	0.59	0.8	0.94	1	386	chr1	152227261	152227760	S100A13|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	S100A6|chr1:152227360-152227661	S100A6|chr1:152199836-152200137	S100A6	ENSG00000197956	K562	0.48151844847279585	-1.0543370216154235	-51.84815515272065	0.20112142304067657	0.6025872540451754	20.112142304067653	0.08732045931306981	0.8757164376325219	-2.2354080395439673	0.1267339963131202	-91.26795406869326	-12.428356236748051	0.488	0.878564151850072	FALSE	1308734	1308730.5	chr1	153536243	153536244	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	0	0	0	0	0.02	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.8943186508935314	FALSE	0	0	0	0	0	0	0	0	386	chr1	152227261	152227760	S100A6|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	SLC39A1|chr1:152227360-152227661	SLC39A1|chr1:152199836-152200137	SLC39A1	ENSG00000143570	K562	1.008354380680397	0.01200275530540655	0.8354380680395179	0.03431294796175053	0.04909297843214192	3.431294796175053	0.941101002675366	1.075607758685428	-0.08421948242159161	0.10822499303240472	-5.889899732463586	7.560775868542621	1	1	FALSE	1740674	1736130.5	chr1	153968183	153968184	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.05	0.01	0.33	0.54	0.81	0.97	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	1	FALSE	0.02	0.03	0.01	0.19	0.4	0.71	0.89	1	386	chr1	152227261	152227760	SLC39A1|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	SNAPIN|chr1:152227360-152227661	SNAPIN|chr1:152199836-152200137	SNAPIN	ENSG00000143553	K562	1.0879572122230727	0.12162181860347888	8.795721222307563	0.06151946599541906	0.0815784182618483	6.1519465995419065	0.9673790588720512	1.208535365574094	-0.0382718811897438	0.2815155183967016	-3.262094112794573	20.853536557409697	0.14	0.642388242498469	FALSE	1431193	1431142.5	chr1	153658654	153658655	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0	0.04	0.09	0.27	0.53	0.75	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.6938874917273328	FALSE	0.03	0	0.01	0.04	0.19	0.34	0.57	1	386	chr1	152227261	152227760	SNAPIN|chr1:152227261-152227760
chr1:152227360-152227661	chr1	152227360	152227661	chr1:152199836-152200137	chr1	152199836	152200137	TPM3|chr1:152227360-152227661	TPM3|chr1:152199836-152200137	TPM3	ENSG00000143549	K562	1.0286898832904767	0.04080812191015817	2.868988329046717	0.02049972019470264	0.02875001022651025	2.0499720194702644	0.9885104317088595	1.068869334872094	-0.01554189813380192	0.09715814195411826	-1.1489568291150016	6.886933487208435	0.404	0.8371603982300886	FALSE	1967138	1955738.5	chr1	154194647	154194648	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.04	0.08	0.3	0.71	0.87	0.97	1	NA	NA	chr1:152199836-152200137	enh	K562_Random_Screen_Crop_121,K562_Random_Screen_Crop_122,K562_Random_Screen_Crop_123,K562_Random_Screen_Crop_124,K562_Random_Screen_Crop_125,K562_Random_Screen_Crop_126,K562_Random_Screen_Crop_127,K562_Random_Screen_Crop_128	TRUE	0.8575871720116618	FALSE	0	0.02	0.06	0.25	0.61	0.84	0.97	1	386	chr1	152227261	152227760	TPM3|chr1:152227261-152227760
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	CHTOP|chr1:152397524-152397825	CHTOP|chr1:152370000-152370301	CHTOP	ENSG00000160679	K562	1.0164605313104342	0.0235541970929332	1.646053131043556	0.03442314853639507	0.04885787903758183	3.4423148536395076	0.9489911601791	1.0839299024417686	-0.07220724582072718	0.1193156400065936	-5.100883982089879	8.39299024417699	0.772	0.9616950955943474	FALSE	1236308	1236306.5	chr1	153633982	153633983	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.02	0.05	0.07	0.33	0.59	0.79	1	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.967291688177594	FALSE	0	0	0.05	0.23	0.48	0.67	0.98	1	487	chr1	152397425	152397924	CHTOP|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	ILF2|chr1:152397524-152397825	ILF2|chr1:152370000-152370301	ILF2	ENSG00000143621	K562	1.020722496053456	0.02959069385072783	2.072249605346265	0.02476005857698992	0.03499600906148036	2.476005857698992	0.9721927812425556	1.0692522108643563	-0.039001483909773683	0.09818287161122936	-2.780721875743759	6.925221086436289	0.556	0.9068585111014368	FALSE	1273354	1273353.5	chr1	153671047	153671048	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.04	0.06	0.32	0.71	0.97	1	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.9198445807770962	FALSE	0.01	0.03	0.04	0.21	0.65	0.96	1	1	487	chr1	152397425	152397924	ILF2|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	JTB|chr1:152397524-152397825	JTB|chr1:152370000-152370301	JTB	ENSG00000143543	K562	0.9639385176719432	-0.05298696407370375	-3.60614823280524	0.01795773240608247	0.02687674681828962	1.7957732406082474	0.9287413621560217	0.9991356731878648	-0.10566538783755142	-3.085403098560813e-4	-7.125863784397405	-0.08643268121307512	0.072	0.5242915451895043	FALSE	1580000	1580300.5	chr1	153977687	153977688	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.05	0.1	0.13	0.4	0.77	0.94	1	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.6039539170506911	FALSE	0.03	0.04	0.07	0.3	0.69	0.92	0.99	1	487	chr1	152397425	152397924	JTB|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	RAB13|chr1:152397524-152397825	RAB13|chr1:152370000-152370301	RAB13	ENSG00000143545	K562	1.0371616209012111	0.05264072684576259	3.7161620901213337	0.02948927291106189	0.0410196703492006	2.9489272911061897	0.9793626459955298	1.0949605958068924	-0.02775782703867058	0.13303928073019575	-2.0637354004467983	9.496059580689463	0.392	0.8278624577226606	FALSE	1588684	1588702.5	chr1	153986357	153986358	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.04	0.05	0.12	0.37	0.66	0.95	1	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.8489446757882213	FALSE	0.01	0.04	0.05	0.26	0.56	0.87	0.99	1	487	chr1	152397425	152397924	RAB13|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	S100A13|chr1:152397524-152397825	S100A13|chr1:152370000-152370301	S100A13	ENSG00000189171	K562	1.012414820617026	0.01780053215247968	1.24148206170207	0.02369476908033376	0.03376513771931223	2.3694769080333766	0.9659730732195718	1.05885656801448	-0.04837913777737229	0.08398020208233165	-3.402692678043348	5.885656801447489	0.76	0.9593463611859838	FALSE	1233686	1230564.5	chr1	153631359	153631360	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.01	0.08	0.06	0.41	0.72	0.97	1	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.9652119309262166	FALSE	0	0.05	0.05	0.32	0.67	0.96	0.99	1	487	chr1	152397425	152397924	S100A13|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	S100A6|chr1:152397524-152397825	S100A6|chr1:152370000-152370301	S100A6	ENSG00000197956	K562	1.3845132850797506	0.4693788971333066	38.45132850797428	0.9277696696723814	0.9667575717386032	92.77696696723814	-0.4339152674781168	3.202941837637618	-1.425465943474356	2.364223737740969	-143.39152674781246	220.29418376376103	0.636	0.9293190327613106	FALSE	1138570	1138566.5	chr1	153536243	153536244	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0	0	0	0	0	0	0.01	0.01	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.9392933062880324	FALSE	0	0	0	0	0	0	0	0.01	487	chr1	152397425	152397924	S100A6|chr1:152397425-152397924
chr1:152397524-152397825	chr1	152397524	152397825	chr1:152370000-152370301	chr1	152370000	152370301	SLC39A1|chr1:152397524-152397825	SLC39A1|chr1:152370000-152370301	SLC39A1	ENSG00000143570	K562	1.0255258024102694	0.03636379073637755	2.552580241026691	0.03031992379714951	0.04265363543215794	3.0319923797149517	0.9660987517678564	1.0849528530526824	-0.04723733471065201	0.11996491618340711	-3.390124823214614	8.495285305267995	0.368	0.8196860879904876	FALSE	1570510	1565966.5	chr1	153968183	153968184	distal	NA	NA	NA	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	0.03	0.05	0.05	0.33	0.7	0.95	0.99	1	NA	NA	chr1:152370000-152370301	enh	K562_Random_Screen_Crop_129,K562_Random_Screen_Crop_130,K562_Random_Screen_Crop_131,K562_Random_Screen_Crop_132,K562_Random_Screen_Crop_133,K562_Random_Screen_Crop_134,K562_Random_Screen_Crop_135,K562_Random_Screen_Crop_136,K562_Random_Screen_Crop_137,K562_Random_Screen_Crop_138,K562_Random_Screen_Crop_139	TRUE	0.8425811320754717	FALSE	0.01	0	0.02	0.21	0.58	0.91	0.97	1	487	chr1	152397425	152397924	SLC39A1|chr1:152397425-152397924
